seed,leg,method,query_id,rank,r1,rr
41,library,TFIDF-Dense,eaeaa780ecb59a59d0e7aee72809a0e89a76df7bb020f8b0a84a7417f96c7a55,0,0.0,0.0
43,forced_choice,SMA,fc_43_0,1,1.0,1.0
43,forced_choice,SMA,fc_43_1,1,1.0,1.0
43,forced_choice,SMA,fc_43_2,1,1.0,1.0
43,forced_choice,SMA,fc_43_3,1,1.0,1.0
43,forced_choice,SMA,fc_43_4,1,1.0,1.0
43,forced_choice,SMA,fc_43_5,1,1.0,1.0
43,forced_choice,SMA,fc_43_6,1,1.0,1.0
43,forced_choice,SMA,fc_43_7,1,1.0,1.0
43,forced_choice,SMA,fc_43_8,1,1.0,1.0
43,forced_choice,SMA,fc_43_9,1,1.0,1.0
43,forced_choice,SMA,fc_43_10,1,1.0,1.0
43,forced_choice,SMA,fc_43_11,1,1.0,1.0
43,forced_choice,SMA,fc_43_12,1,1.0,1.0
43,forced_choice,SMA,fc_43_13,1,1.0,1.0
43,forced_choice,SMA,fc_43_14,1,1.0,1.0
43,forced_choice,SMA,fc_43_15,1,1.0,1.0
43,forced_choice,SMA,fc_43_16,1,1.0,1.0
43,forced_choice,SMA,fc_43_17,1,1.0,1.0
43,forced_choice,SMA,fc_43_18,1,1.0,1.0
43,forced_choice,SMA,fc_43_19,1,1.0,1.0
43,forced_choice,SMA,fc_43_20,1,1.0,1.0
43,forced_choice,SMA,fc_43_21,1,1.0,1.0
43,forced_choice,SMA,fc_43_22,1,1.0,1.0
43,forced_choice,SMA,fc_43_23,1,1.0,1.0
43,forced_choice,SMA,fc_43_24,1,1.0,1.0
43,forced_choice,SMA,fc_43_25,1,1.0,1.0
43,forced_choice,SMA,fc_43_26,1,1.0,1.0
43,forced_choice,SMA,fc_43_27,1,1.0,1.0
43,forced_choice,SMA,fc_43_28,1,1.0,1.0
43,forced_choice,SMA,fc_43_29,1,1.0,1.0
43,forced_choice,SMA,fc_43_30,1,1.0,1.0
43,forced_choice,SMA,fc_43_31,1,1.0,1.0
43,forced_choice,SMA,fc_43_32,1,1.0,1.0
43,forced_choice,SMA,fc_43_33,1,1.0,1.0
43,forced_choice,SMA,fc_43_34,1,1.0,1.0
43,forced_choice,SMA,fc_43_35,1,1.0,1.0
43,forced_choice,SMA,fc_43_36,1,1.0,1.0
43,forced_choice,SMA,fc_43_37,1,1.0,1.0
43,forced_choice,SMA,fc_43_38,1,1.0,1.0
43,forced_choice,SMA,fc_43_39,1,1.0,1.0
43,forced_choice,SMA,fc_43_40,1,1.0,1.0
43,forced_choice,SMA,fc_43_41,1,1.0,1.0
43,forced_choice,SMA,fc_43_42,1,1.0,1.0
43,forced_choice,SMA,fc_43_43,1,1.0,1.0
43,forced_choice,SMA,fc_43_44,1,1.0,1.0
43,forced_choice,SMA,fc_43_45,1,1.0,1.0
43,forced_choice,SMA,fc_43_46,1,1.0,1.0
43,forced_choice,SMA,fc_43_47,1,1.0,1.0
43,forced_choice,SMA,fc_43_48,1,1.0,1.0
43,forced_choice,SMA,fc_43_49,1,1.0,1.0
43,forced_choice,SMA,fc_43_50,1,1.0,1.0
43,forced_choice,SMA,fc_43_51,1,1.0,1.0
43,forced_choice,SMA,fc_43_52,1,1.0,1.0
43,forced_choice,SMA,fc_43_53,1,1.0,1.0
43,forced_choice,SMA,fc_43_54,1,1.0,1.0
43,forced_choice,SMA,fc_43_55,1,1.0,1.0
43,forced_choice,SMA,fc_43_56,1,1.0,1.0
43,forced_choice,SMA,fc_43_57,1,1.0,1.0
43,forced_choice,SMA,fc_43_58,1,1.0,1.0
43,forced_choice,SMA,fc_43_59,1,1.0,1.0
43,forced_choice,SMA,fc_43_60,1,1.0,1.0
43,forced_choice,SMA,fc_43_61,1,1.0,1.0
43,forced_choice,SMA,fc_43_62,1,1.0,1.0
43,forced_choice,SMA,fc_43_63,1,1.0,1.0
43,forced_choice,SMA,fc_43_64,1,1.0,1.0
43,forced_choice,SMA,fc_43_65,1,1.0,1.0
43,forced_choice,SMA,fc_43_66,1,1.0,1.0
43,forced_choice,SMA,fc_43_67,1,1.0,1.0
43,forced_choice,SMA,fc_43_68,1,1.0,1.0
43,forced_choice,SMA,fc_43_69,1,1.0,1.0
43,forced_choice,SMA,fc_43_70,1,1.0,1.0
43,forced_choice,SMA,fc_43_71,1,1.0,1.0
43,forced_choice,SMA,fc_43_72,1,1.0,1.0
43,forced_choice,SMA,fc_43_73,1,1.0,1.0
43,forced_choice,SMA,fc_43_74,1,1.0,1.0
43,forced_choice,SMA,fc_43_75,1,1.0,1.0
43,forced_choice,SMA,fc_43_76,1,1.0,1.0
43,forced_choice,SMA,fc_43_77,1,1.0,1.0
43,forced_choice,SMA,fc_43_78,1,1.0,1.0
43,forced_choice,SMA,fc_43_79,1,1.0,1.0
43,forced_choice,SMA,fc_43_80,1,1.0,1.0
43,forced_choice,SMA,fc_43_81,1,1.0,1.0
43,forced_choice,SMA,fc_43_82,1,1.0,1.0
43,forced_choice,SMA,fc_43_83,1,1.0,1.0
43,forced_choice,SMA,fc_43_84,1,1.0,1.0
43,forced_choice,SMA,fc_43_85,1,1.0,1.0
43,forced_choice,SMA,fc_43_86,1,1.0,1.0
43,forced_choice,SMA,fc_43_87,1,1.0,1.0
43,forced_choice,SMA,fc_43_88,1,1.0,1.0
43,forced_choice,SMA,fc_43_89,1,1.0,1.0
43,forced_choice,SMA,fc_43_90,1,1.0,1.0
43,forced_choice,SMA,fc_43_91,1,1.0,1.0
43,forced_choice,SMA,fc_43_92,1,1.0,1.0
43,forced_choice,SMA,fc_43_93,1,1.0,1.0
43,forced_choice,SMA,fc_43_94,1,1.0,1.0
43,forced_choice,SMA,fc_43_95,1,1.0,1.0
43,forced_choice,SMA,fc_43_96,1,1.0,1.0
43,forced_choice,SMA,fc_43_97,1,1.0,1.0
43,forced_choice,SMA,fc_43_98,1,1.0,1.0
43,forced_choice,SMA,fc_43_99,1,1.0,1.0
43,library,SMA,2c15c53679271eb6d752fda8454af2458e221be67b82fdc07906183ad2418973,1,1.0,1.0
43,library,SMA,be2472f8360a562993a0ea2680bdf78b228252d3987a6067405f77e5bfd3e93f,1,1.0,1.0
43,library,SMA,b35640e76e52884313c9d917466671b6144cfef60c1828730d9f429793b47057,1,1.0,1.0
43,library,SMA,ad00577d9c2e2d85aef34112c8c46979936fc0b61807de31fcb1c203ad3faf69,1,1.0,1.0
43,library,SMA,6a64415d28aefab69bf2a2ee753aa5a832d066e3dc68c2bebcbd712c4abb1a17,1,1.0,1.0
43,library,SMA,42a2d41c543a3ae9c62120e707445ef4e0a1aeca98d91e5f47b0da5e4e42842d,1,1.0,1.0
43,library,SMA,133ca963effb7048d8a7eb8f0cbcc47589bdec221c2fdc71131721a67dc31312,1,1.0,1.0
43,library,SMA,3470712c34129dcdba02d2635645a93de85031e2cf171bab8a81e8faeb3d9faf,1,1.0,1.0
43,library,SMA,bcd06f0073f5c55027126ea962c98570bff13fa7faddd89e348b3d159b6f71cd,1,1.0,1.0
43,library,SMA,284e6c5318a1cea42ebe3cb47515d333091e237eb9330e2518d24e5a5ef826fa,1,1.0,1.0
43,library,SMA,e45d56761b4331b3e5c11e405589a2dfb002db502556cf6ce7c52b8051331492,1,1.0,1.0
43,library,SMA,8ae4a9593f87bdf701661f86a1a705d38fadd0d7a9dd2395fde3070b00a3fef1,1,1.0,1.0
43,library,SMA,ba564e073800c15c87c37b864186c0d0c786328dd8079438596c5e2c4e37ab58,1,1.0,1.0
43,library,SMA,66093531f40d6a9dc540cff4d0de5f5d72e13c9aafd42a8abdaf1d4fcc2978df,1,1.0,1.0
43,library,SMA,69615abe3fdc66e41cac94a8a9e47763939cf2a059780bcc20ff7c0554b27f18,1,1.0,1.0
43,library,SMA,7a2803305645546902c604f28cfbe4fe7cf22fa8d5279b2ba5e53f417cbd4d69,1,1.0,1.0
43,library,SMA,5590ac3194100939c85dcf9186c0717c63c43b9e5db5efafc9c7b27bceacb464,1,1.0,1.0
43,library,SMA,acd10df43cd71a15bd30d2fa832c695a5b4f458b7f2d59b05a8f5ba55771be0d,1,1.0,1.0
43,library,SMA,67602c185bc6d2f624e41452f6cda91fb1ce83f5b013287aaa623fdf4aa32a40,1,1.0,1.0
43,library,SMA,8610f3bd719e6cb970048205050c80303c2fb943990fca3655bff94c519becf7,1,1.0,1.0
43,library,SMA,0de7748fe6b3ce98709ae97bd0103aa908261b5bb45b55ab3e2852db4435bada,1,1.0,1.0
43,library,SMA,24783f77c81d6d513a7ecfc0a20f4cbf8426b1633d0d45aac962b46fa80ef08a,1,1.0,1.0
43,library,SMA,1056230df5d65b0ff5d4d9a98b17e3747c3cda6d6cc5f9b3600fa66830e53207,1,1.0,1.0
43,library,SMA,a911bd3f93ee14d99227626bf0067b5a87ac34fb5406e251dd94a145a60c9478,1,1.0,1.0
43,library,SMA,06afeaff59b9d1551663f19962f3d5ea4f1af6b29bbbb37ee343352f17c9a7ac,2,0.0,0.5
43,library,SMA,d31a1c261b5618a2883fa7e12f1551649e5214e0080b180cb64bcb78af1585f5,1,1.0,1.0
43,library,SMA,dbd6f334b639916a50db4070b1458964e0e60886318ea11bc7a192780100185d,1,1.0,1.0
43,library,SMA,ac61bbc32657b5fa1982b50957f01d9000a18307c84502e27157c42452ca73a3,1,1.0,1.0
43,library,SMA,7ff9dbbd2deb3596c185b9b87477b3ee4267b0c98b72335aa0e019a04ab9e60a,1,1.0,1.0
43,library,SMA,75e414840bdcdfd84ce28104cb814f5e056b00162a1fbbc13e67790de16d18a6,2,0.0,0.5
43,library,SMA,1308c439b83e74d2f232a88e261ac269a0e0577182fea5d0364b0e715b220737,2,0.0,0.5
43,library,SMA,bdf3508738b88129e1566ab8939fbefbbcb405d71b6ccb5c0f0b3a4c6151345a,1,1.0,1.0
43,library,SMA,a93281d5d69d2cc5fc132589410ebbc053110b79ef63deecd05c14bd256911cb,1,1.0,1.0
43,library,SMA,f25a7ab25cebcd0177e2e29c568e28fc0a01939402a630fb9249be36cf153a36,1,1.0,1.0
43,library,SMA,eb0269d00c7141424adf913519851ce04418b3d122aa306494894fab5d4a0789,1,1.0,1.0
43,library,SMA,6dd5a149a12808a1a5182c11183d2ef82257d45dd31cdad81070e103efed8e74,1,1.0,1.0
43,library,SMA,7e81bce7f2e7d7f9ee17c55e2cc2223e3092714e68b31c9c63c1a903e6a84001,1,1.0,1.0
43,library,SMA,aa9e965420de223e6882c833f4e59d475eb971eb875c1c09ce497864170bc24c,1,1.0,1.0
43,library,SMA,ffb930e315e7bd339f1f77fa8a866a6d8c64c5627b8186e918604919e0ad827f,1,1.0,1.0
43,library,SMA,4bba878b77735007ac5850790967dd7d944ecfd40659b6e906d3bffe3e24da6b,1,1.0,1.0
43,library,SMA,edf1fc2f91fc7c2b088ad066ae6e1feb5e398cd227cf9fc4ba0ca545b48fcc36,1,1.0,1.0
43,library,SMA,4a235be00b482282eac3ecd051be1b02879f5b297bc2c0aa3af7a4c3bb0d4ee9,1,1.0,1.0
43,library,SMA,6388243686f78ef6e6d0a002466990c0682fef9bb4a681c33ca2512f44ae277c,1,1.0,1.0
43,library,SMA,b440b36bc7994da4671bfa702ee73a1b918ab2b73fce9d077eaf8db15babc56c,1,1.0,1.0
43,library,SMA,e8baa0f10bc36ab9f6a4b5e3590af753a9c50dd56fae61875bc1f5eaac6cf74b,1,1.0,1.0
43,library,SMA,36a5f1983934c3a1b40a3ece31d56d44474f97246b6a18656d3960866f9efdca,1,1.0,1.0
43,library,SMA,ffd0aabb649948f3fb5f4e7388861efb716f0703be4940c19431ae563dc1ea06,1,1.0,1.0
43,library,SMA,75d798d2be662015fafce1491e58d0fa08dfa7c39f6d86b10cf2b19b93c39a34,1,1.0,1.0
43,library,SMA,55a5d8e2ce307b71e8ede67e410fa17d7e8a4d1032c066f5b473a8806dd18a61,1,1.0,1.0
43,library,SMA,fc9bd1e68044ce73834ea11600cc402a2f0edd580927d2e91ce998f2cab55985,2,0.0,0.5
43,library,SMA,dd26ce61ebd47133a61d857ceea1aa259a2130f395308e12061374ddb488621d,1,1.0,1.0
43,library,SMA,de4a31e7b3384f0cf4fc0d3217e44f42763e37b19cef105c940fc3a46b3f76e2,1,1.0,1.0
43,library,SMA,648a1eb3bdc024852a5a641ba6171f2fb3897c753163f3f92cd9b3211637f774,1,1.0,1.0
43,library,SMA,b405263d1add976ed9b78fec38f7183bc4d02f845498d79be50122f1bcd01f4d,1,1.0,1.0
43,library,SMA,d631b5109b76cfc601dc3dc4c04e2959ee01929452352877a7fbebab4bc02036,2,0.0,0.5
43,library,SMA,dea6fdb4d7e89a9547d21c4248333a9f6ed9f02ed3c6382946ee607430078237,1,1.0,1.0
43,library,SMA,c12a6c55a0c48f5a4aaba0828afcafb81cc9a92c72b49b8ac2fc9cff42718dea,1,1.0,1.0
43,library,SMA,66641b6f5d1950543a3097dd197fae0e58682671cb2842f4c45ca8b57c807f93,1,1.0,1.0
43,library,SMA,74a0fa0888169718bbcfd192666e94eb1fc6394049904c85d296dbad60ba70e5,1,1.0,1.0
43,library,SMA,d97863aff030534b3bae22181959a8398d5fb0f1e4ccc8362f1623b866576e20,1,1.0,1.0
43,library,SMA,71e823d4bebed857dfad86ee5a3b63038f23db9aa7c5c3cfa764da7478c821ce,1,1.0,1.0
43,library,SMA,2a720178c10a0f3e8255d6243a00bd2c529d7a9ede3ce456408294246d5aae2c,1,1.0,1.0
43,library,SMA,cb73bc0eb4edfa8cd7006e17ec8919b45aed394371b1650f5c6e85c48f429c60,1,1.0,1.0
43,library,SMA,016ea876158f0883a7608d27521ece6aafe52a8920aa01b30bd83f34c748fa91,2,0.0,0.5
43,library,SMA,7a169af166fb806e9e7d71360516e497d4e7b8bbf8e60722d2fa86953d388a61,1,1.0,1.0
43,library,SMA,c972ad30e8f1376e37ba4a8c50ab1a3da05cb41a1182949400ef588995cb866f,2,0.0,0.5
43,library,SMA,e8e0da377f3146856d48bf080b451eb1b36a8ab1fc9458e06c9c877dfe1783a5,1,1.0,1.0
43,library,SMA,37912cb7fde048f24c993fa4389dfeff92c03a436ab841fc66a4027cecd29d0d,1,1.0,1.0
43,library,SMA,46fb8b2850c713c7594153982a02f7de71b4c23875fa4e4710b98d3d6dea9d33,1,1.0,1.0
43,library,SMA,ff7941b7b8a316f6e830e7e6d2cf493469f82126b3a49e7e76459f4c5c77ca22,1,1.0,1.0
43,library,SMA,818a0afe4f70ba1591c9ab47273cc668d879e7281af7c09c6736db302dbb4185,1,1.0,1.0
43,library,SMA,674a658f959093af387494d0ae4df41a71b690cc85409fed04df71063301920b,2,0.0,0.5
43,library,SMA,c515942c81375e74fed2bbb551eb03199e30f607144ff8c48c73e0c863eaaa01,1,1.0,1.0
43,library,SMA,c996eca6ad48c265f47d010b49c5e2f48d0ad12c80501ac15019fe4904515d97,1,1.0,1.0
43,library,SMA,1a0587bff0a2919da28efb20fb0df9e4eb4c9f366b04d419b1df8756b68c49fb,1,1.0,1.0
43,library,SMA,a9fc2468aa7723d2c6e2c2ce18608354522bcabe7d7b39f24a8867186285343a,1,1.0,1.0
43,library,SMA,a579286b72c8e36cc95486e5b6bbf7bbd519257e57c918a29f7ab8d8c6e826bf,1,1.0,1.0
43,library,SMA,c135a9aa7f960a9f04a6c3cf4ca67c1f9b199015a55001fdcaa7a3f639363189,1,1.0,1.0
43,library,SMA,8a3b82290670139af8b68bb2544d36050232cdb39ddbe8b88aa5d2c81ad88a18,1,1.0,1.0
43,library,SMA,faf15d2a2f8f16f099297eb3b6659971c5913861c8544533e3ebf723672bb496,1,1.0,1.0
43,library,SMA,d6ddcaf795ffd9f2e84940bf3539f8e753401332fc4f8b6b3787dc398d952a03,1,1.0,1.0
43,library,SMA,fb4e5be673d5cbed57a8ab7793ea16f93f93c279dbd203083de67ea6f1325d2a,1,1.0,1.0
43,library,SMA,4c444848f574bcfcc8b60a3246894dabef190e6cdb2a40b4c83cd3c2f7cf2675,1,1.0,1.0
43,library,SMA,f8b7af2bd6e0bb59893d9b1ec7eea0bca60d087c4638b00121730ac7631a26db,1,1.0,1.0
43,library,SMA,1a6967d12634a394eeb78ae60517653ebd007ecf0543d42c4440247ce7d5c186,1,1.0,1.0
43,library,SMA,ad9b87401b44cd8f4ad6a20fdaa022d9558dd328356bc8adcec78384036c3103,2,0.0,0.5
43,library,SMA,b1355c16ed4d65f1b300bf36cc5cdb1684ad1e1469698cb91768b36c79f158e0,2,0.0,0.5
43,library,SMA,3115c818f43404e23aedf3627d8d818fa1f7a826f694398a5b5c2de6c5726716,1,1.0,1.0
43,library,SMA,36d7f3b9f1ef519aab0915bed5356f05cdc65b9b382b67f5cb8adf80bae47138,1,1.0,1.0
43,library,SMA,cd41f653c93a0dd8e036c2b8a20f3f6e087088cae4500d8ccd97402982d01af9,1,1.0,1.0
43,library,SMA,5ae2780abf27e56c75aab2c5704513aaf21950cc8724c182a0cd993047a16d32,1,1.0,1.0
43,library,SMA,8e64ceec71cdbab0c9420297133a773f3eceded21b25ef62dc8cf5da2d59952f,1,1.0,1.0
43,library,SMA,72a0f64f9af899159e8379dfdbc373c9e37857d8a056da8857df6e11656259b8,2,0.0,0.5
43,library,SMA,d707d73f2763a5e6805c9d733e6c17916224f7cacd4ac92e51d08ea0dcc7f277,1,1.0,1.0
43,library,SMA,527ec158881c4422c04bbd0d8a408a87f627e5733262a4ae37d68beaf7f1ac40,1,1.0,1.0
43,library,SMA,76d7ea142b75eaf8c802d146b38d64dcba177f746f84591e17591b0f2fbd7b38,1,1.0,1.0
43,library,SMA,c4432aa5948f2275418c439d24dece9a42802b198221557cb8af85fbb97578ab,1,1.0,1.0
43,library,SMA,e3a542b17009e4e52ecd1f4d5dc3e0f0b64b1dcaf80bc17ca15b09f0b4079c00,1,1.0,1.0
43,library,SMA,735fd6e3587831cef623b71d2e53e3f4307afd8d10026615979402faf5f49c4e,1,1.0,1.0
43,library,SMA,bf919a84318155cf9cc50a4e895506c3ef2121b981e91ea9a153032739429b17,1,1.0,1.0
43,library,BM25,2c15c53679271eb6d752fda8454af2458e221be67b82fdc07906183ad2418973,0,0.0,0.0
43,library,BM25,be2472f8360a562993a0ea2680bdf78b228252d3987a6067405f77e5bfd3e93f,0,0.0,0.0
43,library,BM25,b35640e76e52884313c9d917466671b6144cfef60c1828730d9f429793b47057,0,0.0,0.0
43,library,BM25,ad00577d9c2e2d85aef34112c8c46979936fc0b61807de31fcb1c203ad3faf69,0,0.0,0.0
43,library,BM25,6a64415d28aefab69bf2a2ee753aa5a832d066e3dc68c2bebcbd712c4abb1a17,0,0.0,0.0
43,library,BM25,42a2d41c543a3ae9c62120e707445ef4e0a1aeca98d91e5f47b0da5e4e42842d,0,0.0,0.0
43,library,BM25,133ca963effb7048d8a7eb8f0cbcc47589bdec221c2fdc71131721a67dc31312,0,0.0,0.0
43,library,BM25,3470712c34129dcdba02d2635645a93de85031e2cf171bab8a81e8faeb3d9faf,0,0.0,0.0
43,library,BM25,bcd06f0073f5c55027126ea962c98570bff13fa7faddd89e348b3d159b6f71cd,0,0.0,0.0
43,library,BM25,284e6c5318a1cea42ebe3cb47515d333091e237eb9330e2518d24e5a5ef826fa,0,0.0,0.0
43,library,BM25,e45d56761b4331b3e5c11e405589a2dfb002db502556cf6ce7c52b8051331492,7,0.0,0.14285714285714285
43,library,BM25,8ae4a9593f87bdf701661f86a1a705d38fadd0d7a9dd2395fde3070b00a3fef1,0,0.0,0.0
43,library,BM25,ba564e073800c15c87c37b864186c0d0c786328dd8079438596c5e2c4e37ab58,0,0.0,0.0
43,library,BM25,66093531f40d6a9dc540cff4d0de5f5d72e13c9aafd42a8abdaf1d4fcc2978df,0,0.0,0.0
43,library,BM25,69615abe3fdc66e41cac94a8a9e47763939cf2a059780bcc20ff7c0554b27f18,0,0.0,0.0
43,library,BM25,7a2803305645546902c604f28cfbe4fe7cf22fa8d5279b2ba5e53f417cbd4d69,0,0.0,0.0
43,library,BM25,5590ac3194100939c85dcf9186c0717c63c43b9e5db5efafc9c7b27bceacb464,4,0.0,0.25
43,library,BM25,acd10df43cd71a15bd30d2fa832c695a5b4f458b7f2d59b05a8f5ba55771be0d,0,0.0,0.0
43,library,BM25,67602c185bc6d2f624e41452f6cda91fb1ce83f5b013287aaa623fdf4aa32a40,0,0.0,0.0
43,library,BM25,8610f3bd719e6cb970048205050c80303c2fb943990fca3655bff94c519becf7,0,0.0,0.0
43,library,BM25,0de7748fe6b3ce98709ae97bd0103aa908261b5bb45b55ab3e2852db4435bada,0,0.0,0.0
43,library,BM25,24783f77c81d6d513a7ecfc0a20f4cbf8426b1633d0d45aac962b46fa80ef08a,0,0.0,0.0
43,library,BM25,1056230df5d65b0ff5d4d9a98b17e3747c3cda6d6cc5f9b3600fa66830e53207,0,0.0,0.0
43,library,BM25,a911bd3f93ee14d99227626bf0067b5a87ac34fb5406e251dd94a145a60c9478,0,0.0,0.0
43,library,BM25,06afeaff59b9d1551663f19962f3d5ea4f1af6b29bbbb37ee343352f17c9a7ac,0,0.0,0.0
43,library,BM25,d31a1c261b5618a2883fa7e12f1551649e5214e0080b180cb64bcb78af1585f5,0,0.0,0.0
43,library,BM25,dbd6f334b639916a50db4070b1458964e0e60886318ea11bc7a192780100185d,0,0.0,0.0
43,library,BM25,ac61bbc32657b5fa1982b50957f01d9000a18307c84502e27157c42452ca73a3,0,0.0,0.0
43,library,BM25,7ff9dbbd2deb3596c185b9b87477b3ee4267b0c98b72335aa0e019a04ab9e60a,0,0.0,0.0
43,library,BM25,75e414840bdcdfd84ce28104cb814f5e056b00162a1fbbc13e67790de16d18a6,0,0.0,0.0
43,library,BM25,1308c439b83e74d2f232a88e261ac269a0e0577182fea5d0364b0e715b220737,0,0.0,0.0
