seed,leg,method,query_id,needle_hit@5,hit@1
201,liberty_haystack,BM25,liberty_ln12_18818549,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln12_18818549,1.0,1.0
201,liberty_haystack,SMA,liberty_ln12_18818549,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln12_18818549,1.0,1.0
201,liberty_haystack,BM25,liberty_ln177_18818622,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln177_18818622,1.0,1.0
201,liberty_haystack,SMA,liberty_ln177_18818622,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln177_18818622,1.0,1.0
201,liberty_haystack,BM25,liberty_ln177_18819417,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln177_18819417,1.0,1.0
201,liberty_haystack,SMA,liberty_ln177_18819417,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln177_18819417,1.0,1.0
201,liberty_haystack,BM25,liberty_ln177_18819496,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln177_18819496,1.0,1.0
201,liberty_haystack,SMA,liberty_ln177_18819496,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln177_18819496,1.0,1.0
201,liberty_haystack,BM25,liberty_ln177_18820157,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln177_18820157,1.0,1.0
201,liberty_haystack,SMA,liberty_ln177_18820157,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln177_18820157,1.0,1.0
201,liberty_haystack,BM25,liberty_ln177_18820684,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln177_18820684,1.0,1.0
201,liberty_haystack,SMA,liberty_ln177_18820684,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln177_18820684,1.0,1.0
201,liberty_haystack,BM25,liberty_ln177_18821358,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln177_18821358,1.0,1.0
201,liberty_haystack,SMA,liberty_ln177_18821358,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln177_18821358,1.0,1.0
201,liberty_haystack,BM25,liberty_ln177_18821490,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln177_18821490,1.0,1.0
201,liberty_haystack,SMA,liberty_ln177_18821490,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln177_18821490,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18818752,0.6,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18818752,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18818752,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18818752,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18818991,0.6,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18818991,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18818991,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18818991,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18819154,0.8,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18819154,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18819154,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18819154,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18819601,0.6,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18819601,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18819601,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18819601,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18819664,0.6,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18819664,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18819664,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18819664,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18819862,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18819862,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18819862,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18819862,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18820136,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18820136,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18820136,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18820136,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18820563,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18820563,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18820563,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18820563,1.0,1.0
201,liberty_haystack,BM25,liberty_ln17_18820573,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln17_18820573,1.0,1.0
201,liberty_haystack,SMA,liberty_ln17_18820573,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln17_18820573,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18818886,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18818886,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18818886,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18818886,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18819389,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18819389,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18819389,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18819389,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18819698,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18819698,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18819698,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18819698,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18819768,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18819768,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18819768,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18819768,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18819811,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18819811,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18819811,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18819811,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18819900,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18819900,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18819900,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18819900,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18820778,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18820778,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18820778,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18820778,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18821150,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18821150,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18821150,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18821150,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18821161,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18821161,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18821161,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18821161,1.0,1.0
201,liberty_haystack,BM25,liberty_ln6_18821285,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln6_18821285,1.0,1.0
201,liberty_haystack,SMA,liberty_ln6_18821285,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln6_18821285,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18818769,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18818769,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18818769,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18818769,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18818944,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18818944,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18818944,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18818944,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18819495,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18819495,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18819495,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18819495,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18819679,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18819679,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18819679,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18819679,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18819952,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18819952,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18819952,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18819952,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18820143,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18820143,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18820143,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18820143,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18820166,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18820166,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18820166,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18820166,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18820235,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18820235,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18820235,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18820235,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18820478,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18820478,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18820478,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18820478,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18821107,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18821107,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18821107,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18821107,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18821114,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18821114,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18821114,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18821114,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18821123,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18821123,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18821123,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18821123,1.0,1.0
201,liberty_haystack,BM25,liberty_ln81_18821551,1.0,1.0
201,liberty_haystack,Dense RAG,liberty_ln81_18821551,1.0,1.0
201,liberty_haystack,SMA,liberty_ln81_18821551,1.0,1.0
201,liberty_haystack,Hybrid-RRF,liberty_ln81_18821551,1.0,1.0
202,liberty_haystack,BM25,liberty_ln177_18818988,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln177_18818988,1.0,1.0
202,liberty_haystack,SMA,liberty_ln177_18818988,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln177_18818988,1.0,1.0
202,liberty_haystack,BM25,liberty_ln177_18818999,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln177_18818999,1.0,1.0
202,liberty_haystack,SMA,liberty_ln177_18818999,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln177_18818999,1.0,1.0
202,liberty_haystack,BM25,liberty_ln177_18819317,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln177_18819317,1.0,1.0
202,liberty_haystack,SMA,liberty_ln177_18819317,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln177_18819317,1.0,1.0
202,liberty_haystack,BM25,liberty_ln177_18820500,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln177_18820500,1.0,1.0
202,liberty_haystack,SMA,liberty_ln177_18820500,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln177_18820500,1.0,1.0
202,liberty_haystack,BM25,liberty_ln177_18821546,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln177_18821546,1.0,1.0
202,liberty_haystack,SMA,liberty_ln177_18821546,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln177_18821546,1.0,1.0
202,liberty_haystack,BM25,liberty_ln177_18821607,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln177_18821607,1.0,1.0
202,liberty_haystack,SMA,liberty_ln177_18821607,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln177_18821607,1.0,1.0
202,liberty_haystack,BM25,liberty_ln177_18821642,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln177_18821642,1.0,1.0
202,liberty_haystack,SMA,liberty_ln177_18821642,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln177_18821642,1.0,1.0
202,liberty_haystack,BM25,liberty_ln177_18821699,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln177_18821699,1.0,1.0
202,liberty_haystack,SMA,liberty_ln177_18821699,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln177_18821699,1.0,1.0
202,liberty_haystack,BM25,liberty_ln17_18819119,0.8,1.0
202,liberty_haystack,Dense RAG,liberty_ln17_18819119,1.0,1.0
202,liberty_haystack,SMA,liberty_ln17_18819119,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln17_18819119,1.0,1.0
202,liberty_haystack,BM25,liberty_ln17_18819301,0.6,1.0
202,liberty_haystack,Dense RAG,liberty_ln17_18819301,1.0,1.0
202,liberty_haystack,SMA,liberty_ln17_18819301,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln17_18819301,1.0,1.0
202,liberty_haystack,BM25,liberty_ln17_18819396,0.6,1.0
202,liberty_haystack,Dense RAG,liberty_ln17_18819396,1.0,1.0
202,liberty_haystack,SMA,liberty_ln17_18819396,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln17_18819396,1.0,1.0
202,liberty_haystack,BM25,liberty_ln17_18820570,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln17_18820570,1.0,1.0
202,liberty_haystack,SMA,liberty_ln17_18820570,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln17_18820570,1.0,1.0
202,liberty_haystack,BM25,liberty_ln17_18820582,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln17_18820582,1.0,1.0
202,liberty_haystack,SMA,liberty_ln17_18820582,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln17_18820582,1.0,1.0
202,liberty_haystack,BM25,liberty_ln17_18821545,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln17_18821545,1.0,1.0
202,liberty_haystack,SMA,liberty_ln17_18821545,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln17_18821545,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18818520,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18818520,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18818520,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18818520,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18818590,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18818590,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18818590,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18818590,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18818708,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18818708,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18818708,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18818708,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18818974,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18818974,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18818974,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18818974,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18819008,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18819008,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18819008,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18819008,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18819252,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18819252,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18819252,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18819252,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18819393,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18819393,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18819393,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18819393,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18819617,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18819617,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18819617,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18819617,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18819683,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18819683,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18819683,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18819683,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18819800,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18819800,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18819800,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18819800,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18820098,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18820098,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18820098,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18820098,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18820558,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18820558,1.0,1.0
202,liberty_haystack,SMA,liberty_ln6_18820558,1.0,1.0
202,liberty_haystack,Hybrid-RRF,liberty_ln6_18820558,1.0,1.0
202,liberty_haystack,BM25,liberty_ln6_18820568,1.0,1.0
202,liberty_haystack,Dense RAG,liberty_ln6_18820568,1.0,1.0
