ses_raw,u_bound
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
14.750000,100.000000
14.750000,100.000000
14.750000,100.000000
17.250000,96.000000
17.250000,96.000000
17.250000,96.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
17.250000,96.000000
17.250000,96.000000
17.250000,96.000000
17.250000,96.000000
17.250000,96.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
15.750000,100.000000
15.750000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
15.750000,100.000000
15.750000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
15.750000,100.000000
17.250000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
17.250000,100.000000
17.250000,100.000000
15.750000,100.000000
17.250000,100.000000
17.250000,100.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
30.250000,228.000000
30.250000,228.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
28.500000,188.000000
28.500000,188.000000
28.500000,188.000000
28.500000,188.000000
28.500000,188.000000
25.500000,188.000000
25.500000,188.000000
25.500000,188.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
25.500000,200.000000
25.500000,200.000000
25.500000,200.000000
25.500000,200.000000
25.500000,200.000000
25.500000,200.000000
25.500000,200.000000
25.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
25.500000,200.000000
25.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
25.500000,200.000000
25.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
25.500000,200.000000
25.500000,200.000000
25.500000,200.000000
28.500000,188.000000
27.000000,200.000000
28.500000,200.000000
23.750000,200.000000
25.250000,212.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
35.000000,228.000000
30.250000,228.000000
30.250000,228.000000
30.250000,228.000000
17.250000,100.000000
17.250000,100.000000
17.250000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
23.750000,188.000000
23.750000,188.000000
23.750000,188.000000
23.750000,188.000000
23.750000,188.000000
23.750000,188.000000
23.750000,188.000000
23.750000,188.000000
25.250000,200.000000
25.250000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
25.250000,200.000000
25.250000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
25.250000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
25.250000,200.000000
25.250000,200.000000
25.250000,200.000000
25.250000,200.000000
23.750000,200.000000
25.250000,200.000000
22.250000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,200.000000
23.750000,188.000000
23.750000,200.000000
20.750000,200.000000
23.750000,200.000000
24.250000,212.000000
187.250000,1664.000000
172.750000,1656.000000
171.250000,1584.000000
165.500000,1636.000000
165.000000,1532.000000
164.000000,1460.000000
161.250000,1668.000000
155.000000,1572.000000
154.750000,1476.000000
147.500000,1476.000000
141.750000,1460.000000
137.750000,1420.000000
137.500000,1496.000000
129.000000,1308.000000
129.000000,1300.000000
144.500000,1500.000000
123.750000,1396.000000
123.750000,1264.000000
122.750000,1472.000000
122.000000,1344.000000
121.250000,1320.000000
150.000000,1688.000000
119.000000,1208.000000
118.250000,1300.000000
118.250000,1320.000000
114.000000,1216.000000
131.000000,1452.000000
112.500000,1176.000000
111.750000,1208.000000
111.000000,1156.000000
111.000000,1160.000000
110.750000,1156.000000
110.750000,1216.000000
110.750000,1192.000000
109.500000,1228.000000
109.500000,1172.000000
109.250000,1156.000000
107.250000,1208.000000
107.250000,1208.000000
107.250000,1196.000000
107.000000,1196.000000
106.000000,1208.000000
105.500000,1208.000000
105.000000,1172.000000
104.750000,1156.000000
104.750000,1156.000000
104.500000,1156.000000
104.500000,1156.000000
103.500000,1156.000000
103.500000,1156.000000
103.250000,1156.000000
103.250000,1156.000000
103.250000,1156.000000
103.250000,1156.000000
103.250000,1156.000000
103.000000,1156.000000
103.000000,1156.000000
102.000000,1156.000000
102.000000,1156.000000
102.000000,1156.000000
102.000000,1156.000000
100.000000,1156.000000
136.750000,1664.000000
82.000000,772.000000
80.250000,768.000000
79.250000,864.000000
78.500000,828.000000
77.250000,772.000000
75.750000,772.000000
74.000000,768.000000
122.250000,1608.000000
71.000000,768.000000
28.500000,204.000000
28.500000,200.000000
28.500000,204.000000
28.500000,200.000000
28.500000,204.000000
28.500000,204.000000
28.500000,204.000000
28.500000,200.000000
23.750000,200.000000
23.750000,200.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
169.000000,1468.000000
166.250000,1540.000000
165.000000,1364.000000
156.250000,1328.000000
169.000000,1468.000000
168.500000,1480.000000
162.000000,1468.000000
148.000000,1448.000000
147.750000,1384.000000
160.250000,1468.000000
139.000000,1208.000000
138.000000,1404.000000
173.500000,1500.000000
149.250000,1512.000000
136.500000,1408.000000
136.500000,1300.000000
138.750000,1456.000000
147.250000,1468.000000
133.250000,1428.000000
130.250000,1160.000000
125.500000,1416.000000
123.750000,1352.000000
126.250000,1448.000000
129.500000,1452.000000
117.250000,1172.000000
112.000000,1156.000000
119.750000,1480.000000
111.250000,1216.000000
108.250000,1208.000000
108.250000,1208.000000
107.750000,1156.000000
106.750000,1208.000000
106.500000,1216.000000
105.750000,1156.000000
105.000000,1196.000000
104.500000,1156.000000
104.250000,1156.000000
104.250000,1156.000000
104.250000,1156.000000
104.000000,1156.000000
102.500000,1156.000000
102.250000,1156.000000
138.500000,1512.000000
100.250000,1208.000000
100.000000,1208.000000
99.250000,1196.000000
99.250000,1156.000000
99.250000,1156.000000
99.250000,1156.000000
98.500000,1208.000000
98.250000,1156.000000
97.500000,1156.000000
97.500000,1156.000000
97.500000,1156.000000
95.000000,1156.000000
95.000000,1176.000000
93.250000,1156.000000
93.250000,1156.000000
93.250000,1156.000000
93.250000,1156.000000
91.500000,1156.000000
84.000000,864.000000
102.250000,1320.000000
134.250000,1480.000000
80.000000,772.000000
78.250000,828.000000
76.750000,768.000000
76.750000,772.000000
75.000000,772.000000
71.750000,768.000000
67.250000,768.000000
116.000000,1432.000000
28.500000,204.000000
28.500000,200.000000
28.500000,204.000000
28.500000,200.000000
28.500000,204.000000
28.500000,204.000000
28.500000,204.000000
28.500000,200.000000
25.250000,200.000000
25.250000,200.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
17.250000,96.000000
17.250000,96.000000
17.250000,96.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
171.750000,1204.000000
173.250000,1216.000000
153.750000,1156.000000
149.250000,1216.000000
160.750000,1196.000000
145.750000,1216.000000
135.500000,1216.000000
133.500000,1184.000000
133.000000,1156.000000
133.000000,1172.000000
133.500000,1196.000000
133.500000,1196.000000
133.500000,1196.000000
131.750000,1176.000000
131.750000,1176.000000
129.750000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
129.500000,1156.000000
128.250000,1156.000000
129.250000,1196.000000
143.500000,1216.000000
142.750000,1216.000000
123.500000,1156.000000
123.500000,1156.000000
123.500000,1156.000000
123.500000,1156.000000
123.500000,1156.000000
123.500000,1156.000000
121.250000,1156.000000
121.250000,1156.000000
135.000000,1196.000000
114.000000,1216.000000
122.000000,1196.000000
110.500000,1196.000000
130.250000,1196.000000
137.000000,1212.000000
135.250000,1212.000000
130.250000,1196.000000
130.250000,1196.000000
113.750000,1216.000000
145.500000,1236.000000
111.000000,1216.000000
103.500000,1196.000000
113.500000,1196.000000
85.750000,864.000000
103.750000,1196.000000
82.250000,768.000000
82.250000,768.000000
81.500000,828.000000
104.250000,1196.000000
77.500000,768.000000
77.500000,768.000000
106.750000,1236.000000
107.500000,1196.000000
105.000000,1196.000000
74.500000,768.000000
74.500000,768.000000
96.250000,1196.000000
103.250000,1196.000000
108.500000,1196.000000
95.500000,1120.000000
112.000000,1196.000000
100.500000,1176.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
25.500000,204.000000
25.500000,204.000000
25.500000,204.000000
25.500000,204.000000
25.500000,204.000000
23.750000,200.000000
23.750000,200.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
14.750000,100.000000
14.750000,100.000000
14.750000,100.000000
178.750000,1208.000000
178.750000,1308.000000
172.000000,1256.000000
157.250000,1160.000000
144.750000,1236.000000
142.250000,1284.000000
141.250000,1284.000000
134.250000,1236.000000
133.750000,1256.000000
137.000000,1292.000000
132.750000,1236.000000
132.750000,1216.000000
132.750000,1224.000000
131.750000,1172.000000
130.250000,1252.000000
126.750000,1156.000000
125.500000,1156.000000
123.750000,1156.000000
122.000000,1156.000000
122.000000,1236.000000
120.750000,1156.000000
119.750000,1236.000000
119.250000,1156.000000
119.250000,1156.000000
119.250000,1156.000000
119.250000,1156.000000
119.250000,1156.000000
119.250000,1156.000000
119.250000,1156.000000
119.000000,1156.000000
119.000000,1156.000000
119.000000,1156.000000
118.750000,1196.000000
118.750000,1236.000000
138.000000,1280.000000
133.500000,1316.000000
116.500000,1176.000000
115.250000,1156.000000
115.250000,1156.000000
114.500000,1156.000000
146.250000,1308.000000
168.500000,1320.000000
113.250000,1176.000000
113.000000,1156.000000
113.000000,1156.000000
111.500000,1172.000000
126.750000,1304.000000
141.500000,1280.000000
141.500000,1280.000000
141.500000,1280.000000
109.750000,1156.000000
114.500000,1276.000000
112.750000,1280.000000
116.500000,1280.000000
113.000000,1280.000000
117.250000,1292.000000
116.250000,1280.000000
88.250000,864.000000
86.000000,828.000000
85.500000,772.000000
107.000000,1328.000000
101.250000,1292.000000
108.000000,1308.000000
82.500000,768.000000
77.750000,772.000000
77.750000,772.000000
74.500000,768.000000
74.500000,768.000000
106.500000,1292.000000
121.500000,1332.000000
90.250000,1172.000000
97.000000,1272.000000
28.500000,204.000000
28.500000,200.000000
28.500000,204.000000
28.500000,200.000000
28.500000,204.000000
28.500000,204.000000
28.500000,204.000000
28.500000,200.000000
25.250000,200.000000
25.250000,200.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
165.500000,1360.000000
164.000000,1360.000000
148.750000,1248.000000
166.750000,1360.000000
143.250000,1276.000000
143.500000,1276.000000
137.500000,1252.000000
137.000000,1196.000000
136.500000,1156.000000
134.250000,1184.000000
137.750000,1276.000000
131.500000,1176.000000
131.000000,1196.000000
131.000000,1196.000000
129.500000,1156.000000
129.250000,1196.000000
129.250000,1196.000000
129.250000,1184.000000
128.750000,1156.000000
127.750000,1156.000000
127.500000,1172.000000
126.500000,1156.000000
126.500000,1156.000000
126.250000,1196.000000
142.000000,1280.000000
125.250000,1156.000000
142.250000,1300.000000
124.000000,1156.000000
124.000000,1156.000000
123.750000,1176.000000
123.500000,1156.000000
123.250000,1156.000000
123.250000,1156.000000
123.250000,1172.000000
122.250000,1156.000000
122.250000,1156.000000
142.250000,1280.000000
119.000000,1156.000000
118.500000,1196.000000
139.250000,1300.000000
132.000000,1360.000000
111.750000,1176.000000
110.500000,1156.000000
109.250000,1196.000000
130.250000,1280.000000
108.250000,1156.000000
137.000000,1360.000000
135.750000,1360.000000
105.750000,768.000000
134.000000,1360.000000
104.000000,1156.000000
131.000000,1360.000000
101.500000,1196.000000
128.500000,1360.000000
100.500000,1156.000000
100.500000,1156.000000
100.500000,1156.000000
119.750000,1280.000000
119.750000,1316.000000
119.750000,1280.000000
137.000000,1288.000000
85.750000,864.000000
124.500000,1200.000000
85.250000,768.000000
83.500000,768.000000
128.500000,1300.000000
80.000000,812.000000
79.500000,768.000000
79.250000,768.000000
79.250000,768.000000
109.250000,1320.000000
114.000000,1276.000000
28.500000,200.000000
28.500000,200.000000
28.500000,200.000000
25.500000,204.000000
25.500000,204.000000
25.500000,204.000000
25.500000,204.000000
25.500000,204.000000
23.750000,200.000000
23.750000,200.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
15.750000,100.000000
14.750000,100.000000
14.750000,100.000000
14.750000,100.000000
